,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-243.42743100366997,-464.5458856611671,-300.86800902897716,-257.68528981114935,-265.3157572300887,-242.65913882361005,-406.8228998060432,-235.59744746749215,-769.6098401286395,-779.3914489583415,-426.3696869179364,-383.90703727309125,-430.2423870518176,-177.06389834401347,-151.7349010943362,-125.3037303355736,-127.02824754054757,-116.23199232349656,-114.8599852306639,-102.7939324479615,-109.5307286835314,-112.86917988382929,-106.18740359541789,-107.78832204504509,-108.10183633774572,-95.15435781247237,-229.23067160341623,-98.59838050822981,-90.0429864994834,-112.94624437109579,-106.42791033333005,-101.67307322776718,-101.62775074017412,-102.09423331454532,-103.8186170420541,-99.45993946164094,-105.08662169046895,-87.29256440500036,-89.30801646900845,-98.02599765661084,-107.85441773616469,-99.98611350996157,-103.6524902454129,-107.57469380429394,-97.0589667382202,-96.24251476353813,-110.02546498059132,-108.86263844201704,-102.15170377913049,-97.14726327850974,-97.42709326700711,-111.47820361082485,-95.09129341062881,-96.43256888269609,-112.97371758780302,-115.19805076480296,-107.91402023285141,-98.83837051751435,-103.03067398696537,-93.0253054043994,-104.85750421932252,-99.21482676915814,-101.5228924094544,-103.28056741905678,-98.28902814662973,-103.07408545178772,-102.20927300952393,-97.91465893964815,-97.00526047379023,-104.42796908965065,-112.86058925756038,-103.45559792403498,-241.68064514357172,-92.2523773259202,-104.70186747986084,-108.97280863212063,-87.69512772454897,-109.30282485704856,-104.36432592716857,-96.576350806462,-97.91277162722557,-108.86237203734301,-100.8635469484484,-93.05746871360508,-113.55499958904682,-97.99589005532768,-85.49639219545983,-108.68356358147376,-94.34697288189754,-88.74144704348187,-96.15209446093652,-125.38109313117737,-97.62178315093189,-103.32129065135267,-90.02580324743523,-98.25375613316982,-100.00607599692167,-92.24700598138172,-105.29188646587728,-91.94419099291005
1,-720.1752339774496,-767.3080662626476,-381.2372640337081,-510.60778626530987,-262.3441863173271,-267.87684006027104,-298.7899268155404,-207.79592434433152,-282.61551322515373,-150.9141624238973,-139.6414292079047,-139.97748162576266,-160.73929483612412,-127.35367129720755,-263.12358846658117,-117.01327661969188,-118.49137279970721,-111.14503386150193,-95.56456562724,-115.2404631712529,-112.12923616332061,-110.29674550896983,-113.37269460427142,-113.13556912741355,-95.5307323322294,-110.2134190942361,-93.65922557529885,-102.64172787458487,-94.06544970137858,-96.38805488031392,-106.34072718257755,-92.34181021560214,-108.12436000275352,-95.1537978500754,-99.13043595619018,-100.13521406137862,-108.18777608037837,-119.56179990092134,-98.99707681822946,-105.81680615994264,-102.00924090209993,-100.4778202799091,-95.6319659707254,-100.05876721482764,-109.81649979835697,-85.02438460569417,-100.98100592998803,-100.43574409714492,-98.2009061551764,-104.71016841927666,-99.42384344171465,-103.27615965854628,-94.4741811884618,-93.65380503285432,-106.48621114619088,-102.13225708348392,-90.90110044956224,-102.91142222242077,-101.82614496445217,-102.377046149505,-116.21355420418736,-110.20381055940626,-100.17804882506748,-115.22511149362951,-114.70856311785232,-100.8758590267282,-95.07378916369603,-113.27472627923359,-103.35361205256868,-102.64265154390446,-108.46965272284352,-101.31043546472127,-104.01693976563334,-109.602643211706,-111.00423494930462,-101.19319750858784,-100.89792615050438,-99.98050520725262,-102.58291121365279,-92.08398163319919,-99.23576800673271,-116.68466677784481,-113.52484528261363,-93.88985358142449,-103.78942376962284,-95.71757133305896,-107.14573294981737,-109.48327355483278,-106.37271302714369,-97.09701891865646,-107.14479692232929,-88.57956018042715,-98.01479951985941,-104.07767149432874,-105.46234783704548,-110.11394779946096,-105.92178949927717,-103.49618804154643,-95.94631175415927,-104.68264662189743
2,-935.3319047048734,-649.70264152913,-829.4897108833377,-824.452402994618,-806.004916810839,-789.8085174009724,-795.1752389985128,-784.375340492292,-831.5789587417885,-282.7227083420791,-575.074057045002,-774.5506535298767,-593.6314889130102,-377.49380100096175,-126.46577262160706,-320.6780679088009,-301.51519473123625,-124.74258180973213,-102.29479223379053,-109.46013982504628,-231.876104636355,-242.8784938084912,-249.5210984467012,-108.85974802786308,-108.54012110464252,-241.198832734947,-91.04804344363613,-140.43682914163765,-196.6912823725602,-100.41530621708168,-231.89744414491466,-108.82084429773461,-96.71774286972489,-98.05509352207682,-93.77306068069878,-96.80826867511836,-97.83961559037064,-98.87162620230724,-104.7467024761629,-100.43356053896038,-107.53748586410873,-93.02262675956256,-91.28278520973053,-112.34853703564741,-106.66355868069911,-99.36434899754882,-101.5863895509858,-106.8917158488336,-87.52521479462844,-116.49569704063329,-121.24891135155607,-123.8391233036388,-98.77099950514597,-128.23450910918538,-112.37912633749089,-109.68261265362916,-109.52092335488997,-108.78965925493137,-112.12523272651684,-107.41814543967257,-102.20387757169796,-119.17695742768692,-115.52120765814482,-102.53166816583705,-98.82502841611156,-89.6942435394348,-100.65868196971762,-96.88832836200486,-103.72075388175242,-89.88664675908815,-103.99498447667516,-106.03735518362654,-110.01482948073232,-98.80886401606693,-222.41345800543922,-108.78844634607619,-108.89398931557376,-105.35226514301088,-97.53523414054881,-112.07304823870268,-98.56958429812586,-100.54278069281344,-103.14938414201602,-97.94867951438071,-96.3474908049847,-94.40774731607635,-230.86663189322766,-93.30717989680628,-106.47467167982624,-102.7578968574286,-104.80854872288319,-228.25095189126756,-96.00048051605508,-121.76112777945731,-109.29276224285624,-97.12377645332913,-221.1189065297374,-101.94253854017833,-92.70244146993473,-109.66777456170726
3,-911.9690036764009,-435.6364170109094,-422.0652907128721,-374.0564567699829,-303.6864544170863,-279.9440375120905,-203.56497868603552,-247.96058475442274,-308.7115490650236,-233.94074879785003,-235.04012736928536,-257.03702580562447,-237.05051517928518,-154.6662555613903,-232.88604588477835,-131.89989104557114,-135.20506497616356,-147.16637549775325,-118.87162867349623,-104.26552627695526,-112.5723693054597,-108.82893067821405,-222.45731216381182,-263.77378715649957,-242.0361541612936,-232.36403489217423,-100.24421899372196,-94.72429361078484,-102.87569017077236,-104.09571901267725,-97.6381305244885,-106.37076548928303,-100.5404397260898,-101.98025921231915,-105.16041336294258,-102.75162410542355,-93.37228749353274,-103.76844606406704,-100.22672709882642,-105.57906958098039,-106.22023348444012,-93.67921936251123,-229.38997069223555,-100.54264697706465,-114.60507838295727,-100.41293744107875,-106.45236936357561,-94.53621621592292,-114.99990260698631,-107.71700124586545,-116.19651950945784,-90.5088845752824,-108.15666182051403,-105.11738329326442,-99.64219752406312,-102.75942086832451,-100.91828912464533,-98.3544725076391,-108.82717339946294,-105.89834808292343,-90.93145508316847,-99.16282625548874,-129.65556340111695,-109.24580444810844,-93.41109960750404,-96.77977513994955,-94.39012188244325,-102.54530628944605,-101.06471199977555,-97.9541704516726,-89.69738604533057,-98.34379752263928,-102.5182166426012,-112.04757887176153,-100.27554323504712,-102.23237551816366,-101.52100800764255,-112.33822184424423,-99.00145824589782,-102.82494081961845,-103.9934999424088,-103.9983369398319,-104.6266794296571,-104.58730472219459,-100.15435994955813,-122.73265335108093,-107.00630982114659,-108.03231058585183,-113.19172366845547,-111.33004860710622,-117.59410711777649,-102.84910487269339,-114.12969972076249,-106.14277292730951,-109.22447382893124,-103.96270724461769,-91.60411881362633,-100.28471416390701,-104.12353819808386,-93.64820498106707
4,-673.3241227499325,-841.5828391196678,-818.9933601952481,-839.1648455786512,-845.2921640838125,-842.1810916376182,-832.5801945006735,-878.7689941335839,-810.3940975280428,-698.2387671696495,-612.8633196317326,-390.87381591203064,-180.1407193532793,-140.09872931784994,-364.6712188198343,-108.93721365473581,-114.69814486053716,-121.03607231890447,-99.94969489085514,-107.3207549515743,-96.41706581079634,-220.29348485473588,-105.47956867744668,-107.51854326072457,-232.84159402456007,-116.3440387157326,-239.21124774372828,-122.19655582536856,-228.84965855916136,-257.2854086721808,-100.1255189548414,-99.15929014473559,-216.72336275063788,-102.0482055227385,-111.0352594212828,-99.9283528683304,-109.36420391634361,-107.12285233018923,-107.46894877341133,-103.27791430209477,-196.74153246332557,-209.76124348545878,-97.14470649375014,-108.61180425281708,-114.07781279520135,-97.13724890303276,-90.21180327686211,-97.1874187765789,-108.40642424327157,-94.12250065532135,-106.03512827847561,-110.20886323610513,-97.4589328520164,-169.51778789702638,-99.4071536995635,-100.08366534758741,-96.88262542002307,-103.68571061766777,-103.11891900677867,-96.7577287762669,-239.60807379279072,-98.12023042912838,-107.47728433794369,-99.12951154671225,-107.78678629626516,-101.26125164543542,-106.81074519312945,-91.45569979432143,-90.51339619933319,-98.23337524937774,-96.75306803654345,-104.37754401501492,-92.89973220876216,-95.56407716468513,-103.7113943728332,-103.87646274920507,-103.13838958985552,-102.54421141981115,-103.65355524409335,-96.7097083786772,-99.70678327875737,-103.72509042560786,-110.45683532038578,-95.04862999015283,-90.04493781134475,-95.96044074253014,-101.36474614008571,-101.24424461366934,-98.61142174776231,-103.62921873191283,-104.18441259655677,-105.02506532224947,-96.87085519838648,-235.43404469245553,-97.13688622176846,-104.23838795361277,-94.4114023282755,-89.38600494436153,-88.70508946187078,-94.58526927042126
5,-708.7086754026022,-419.0367211947126,-514.714889965946,-721.9505218192194,-699.0618276126602,-737.7867484990601,-785.7233806799677,-467.54330135861306,-320.40375451933073,-245.95237488384947,-224.4108961746402,-153.63366043317953,-171.3656789209607,-162.36130238143045,-152.58751169546318,-122.34461806046207,-134.202050741324,-111.97574350004813,-118.7183756287792,-112.21570809961233,-119.65148475952984,-101.14640041647569,-123.18547362312874,-100.91820366274025,-110.61564848383838,-102.89830721230638,-103.70346686725196,-109.03402640576246,-102.85263823168232,-101.43440518532643,-101.68794405802747,-108.63445766122763,-100.28085854997094,-110.59307638870646,-102.08390302206885,-98.1015839524349,-117.89499228856074,-100.83068702787904,-111.70589027436944,-101.53249766367719,-92.7006332189347,-102.6421020355542,-98.02287193559854,-99.45315000505208,-105.0129169846907,-106.88075513198956,-105.39033513594663,-112.50968626116997,-114.29433016774144,-114.10242919810464,-104.03424297178897,-101.28589806260871,-101.46687996245689,-103.67265169505674,-101.43526199499871,-98.08317328092673,-99.27153411376315,-100.62378161715948,-113.5992901888136,-115.59332616091366,-106.19712928719947,-112.18038451803159,-100.28022112061191,-101.86030871571516,-120.75482651238174,-114.93317371904784,-106.94169763692045,-116.9873051003239,-118.90704039456261,-104.11814572050582,-107.88704647776486,-114.21432986577467,-107.07363190462671,-107.93693598961367,-99.0338337712368,-120.43004788104855,-99.67988145718047,-99.78210769160339,-102.5929322615509,-108.55249402725686,-101.73436941351065,-88.98973562485156,-108.35063410969683,-116.94792543099459,-106.681953678827,-95.88133494042945,-114.58860508707372,-107.07636454453328,-110.52455219896409,-107.01157498679464,-113.44664063001233,-114.36514182959145,-107.82253654560638,-101.97543125277564,-106.70884036721758,-108.74667080493259,-116.77469776791101,-104.84336644923789,-108.87845496361687,-98.305018380949
6,-787.200262147751,-842.1044456660819,-881.7492868993425,-869.5470127066324,-618.8165710490904,-841.1162780565606,-797.3042777125191,-737.5072342163814,-682.3443164725702,-799.3685267712289,-741.991266147568,-661.303027960496,-777.4542264470207,-282.42153745109897,-710.0557187215873,-142.6768585119537,-120.34762948304507,-125.1455128237785,-125.35640971366644,-97.1922748997982,-107.09820467081579,-104.58626359478227,-97.79017391281793,-124.59391442966124,-117.36062797262692,-97.89114539033233,-108.47045762439402,-116.01463446585257,-99.98964137865494,-127.34580261080494,-108.62821035516495,-110.25627336565577,-113.92036992088222,-97.27913203918996,-113.79159548886653,-122.92468506044091,-123.82521311349751,-108.62126774237868,-109.76473951624551,-110.86710445645505,-103.59089865919107,-105.59381590298776,-110.99164681679262,-124.7452256278922,-102.10266850368583,-111.15748457385669,-93.61721255281725,-109.65921829295314,-118.10077698902128,-117.04195390757815,-115.61970046038849,-119.29548625097182,-103.42120044784754,-102.98317881943049,-106.73525232866982,-110.91265186171199,-93.92172639215383,-97.65641095952228,-96.92134842756901,-98.5107249873524,-110.04740262488282,-104.89942160727323,-111.63410824500616,-107.52287667468728,-107.34320115872849,-96.70906425328458,-101.7945848942016,-108.0488255368927,-94.53832207613897,-101.96799369935496,-109.17993790122433,-91.83211697354331,-108.42529208467951,-100.8845459455925,-87.14869711599808,-89.88505227762822,-102.86564163189117,-103.13849993541713,-91.06295556335438,-96.95511979143751,-121.36911427230514,-98.66756484321353,-94.61485982763782,-91.32923221861552,-92.21383718581687,-118.33423305356712,-96.76333104934606,-106.40654776829058,-106.16888425973008,-89.73975543031956,-95.36657211697238,-99.33212670893255,-100.85098190555276,-96.17899013964357,-97.15999004779914,-111.41879266117088,-113.64438104447025,-106.75596859317538,-97.794997788704,-96.7439594653936
7,-889.2606025146288,-889.2562631041658,-743.259106348038,-258.82740982999263,-215.6819151234016,-297.42570957743743,-238.6879212380875,-536.0681324667058,-852.9293564597194,-234.50345265894492,-803.1488640549817,-175.00242626494193,-199.6020896296793,-330.71225747443214,-140.09476409843222,-132.77957393439934,-133.4300424624799,-127.96160084467809,-117.59842793333506,-113.21813718387769,-94.16769724934946,-109.13170218990727,-104.72452890282729,-106.39605562139346,-101.36720816228787,-104.01194932070142,-100.84438145305302,-99.68670299109039,-110.54491481853042,-106.61069332752915,-100.97174858273448,-91.916294579821,-95.06271902717661,-100.77722472706844,-96.16607221893568,-106.88446182618895,-98.24600746702221,-111.26278985866384,-116.08010571809753,-99.42014896175071,-94.8992909947064,-109.30597305683413,-112.7713303784284,-97.94112437657485,-97.83941370954041,-103.96532651366152,-104.78799410095367,-104.4940348946888,-88.9411055621401,-96.26686321028413,-98.83882860765567,-96.52097340096566,-92.1683444593207,-104.21537935585081,-109.15798082001378,-114.10690561820323,-101.58143908062802,-93.52035900536801,-93.49242510323757,-97.63730148975729,-100.91301924849074,-105.25860822769798,-91.40565421111786,-103.67235723596256,-91.82390984055358,-91.4293665379979,-92.6272889585404,-105.71149700575423,-105.16923196783588,-110.3445039290167,-113.0084643254336,-102.11842292577406,-103.41972829453431,-104.29171239368658,-95.27218495144079,-102.82423188158484,-105.05818666064137,-99.50297222068444,-99.38776891828121,-97.61493414211027,-98.4346708371989,-95.8782203253678,-89.84346635862869,-93.23133610506719,-106.45761006496826,-98.6256896312605,-102.467606201359,-111.17411655925692,-107.4258520186637,-106.91811633389997,-104.93988156118219,-98.12141176019972,-101.01288872087488,-89.39984942397814,-97.9393942595393,-105.27841316822469,-86.63619672930658,-111.30561904166987,-99.2849522499274,-95.99008128209282
8,-707.9224123898085,-704.3267737211668,-790.9972629609299,-841.9654253515375,-315.7953840598517,-294.81921101009254,-234.53530433394025,-355.75732496162783,-760.7259508697394,-668.8881853804952,-786.6574315693163,-569.875387955452,-350.1074014531052,-351.27845377069093,-120.69504911908304,-160.4456557064018,-280.16327799081625,-332.8677742848288,-277.7252497300749,-104.61909133658425,-99.36695611306199,-114.00859368128597,-112.17390534079182,-126.5858042332542,-109.75739783346489,-112.94789731715554,-102.5007006012842,-106.01907343193272,-86.7040704847188,-93.79930247628543,-94.92942849312925,-97.91487090379489,-92.00404324031112,-104.23966089311301,-107.20537794802559,-109.68805185471503,-115.08518744613284,-114.53317577113043,-114.7545717052926,-112.96321748474263,-118.74511964786988,-128.14690844338617,-128.43262133794758,-133.55824668192037,-132.62137497439375,-109.37524230666324,-109.52138622197468,-129.85408133595337,-121.31643814052167,-133.15508307016518,-121.8756438758761,-99.59116410451158,-134.729925266196,-129.16932295045694,-125.93058193457387,-114.27250857053698,-117.6337165555357,-115.9801270619126,-120.20707205976602,-118.16466711715205,-121.95284775694017,-118.39930592241633,-109.50244813267524,-116.73609755656551,-117.00290775049584,-123.05112655620549,-116.69537152700349,-115.53845682272942,-114.01462796311206,-118.41843673136405,-125.53428465148451,-131.92801621116948,-122.86664535050414,-108.8442021121671,-104.19769375540099,-124.83189623431721,-125.07805391978124,-114.81413068286311,-125.91427020576107,-128.86046915482353,-126.6837788048865,-136.29940294465305,-122.25404576468883,-114.12731972834368,-110.47774178540811,-100.24852916106856,-110.52800715977165,-123.49792010123299,-118.75064316796339,-111.7546975486442,-100.90660027401105,-100.7487705708224,-86.70125235445171,-121.40377353641779,-106.01959593208589,-112.2645647567325,-108.33430739202458,-112.29810688090531,-118.52627979622842,-104.82423674847506
9,-977.8627672205275,-902.344154535472,-895.3589507589425,-826.2665232493628,-855.4031399745421,-836.5303808119537,-889.2241603853984,-529.5508444730491,-587.0866638106465,-648.4005254014415,-192.6081012673225,-783.2018387747906,-142.67330760505104,-122.9109423465523,-136.25432227035543,-114.04725506867548,-118.49426029175075,-109.4953526197004,-106.57884820680638,-107.72699669270192,-104.0020441152106,-98.166640593175,-111.66806776620538,-112.92244441768587,-118.73771779233454,-105.80764654899558,-95.2844876854789,-102.73094399242746,-114.35736275756229,-98.23337527723656,-105.46273562895357,-105.67566965502238,-90.37943385109958,-101.84402066804441,-105.6197719248326,-112.69994706625319,-104.05985523810385,-98.00343253172889,-93.41232918866383,-99.78942512782211,-91.72553448639076,-97.61286632910745,-105.07362832494687,-95.3897854777092,-102.34691210226629,-104.60462736415415,-95.63309747983884,-93.92930960962939,-97.25344530448236,-102.53760677629435,-99.11646854823391,-107.45802506189018,-90.68357725256955,-109.85330082446652,-128.14391960855437,-117.66355651701713,-122.58212980386884,-115.70969976381835,-115.67108904135607,-109.90095827469088,-116.80564424399373,-109.8063193931201,-120.30650152814177,-109.26982188204434,-129.25072672703678,-122.11643412059198,-122.92918492852503,-113.21169157431413,-124.74166418859207,-98.10108805909935,-101.12773444554557,-119.76777547899987,-125.77745213474336,-108.55547694962557,-103.56728383135084,-103.42295485520444,-115.86205496633647,-93.60313704890315,-109.89293966276182,-108.37644143093213,-120.14409212545668,-123.63151201550984,-124.31983101021511,-110.36605123070802,-131.81845034719302,-126.9102651933064,-122.62625302784136,-122.50277933786036,-108.78167825060575,-99.56399011417103,-138.14434147132962,-126.75963075298547,-101.64029107030385,-108.59838017772235,-121.44869850126304,-117.8061895264725,-104.03961244879078,-113.13218648087144,-101.94676684251824,-134.18735394363102
